entity_id,type,order_id,payment_id,method,currency,debit_paise,credit_paise,amount_paise,fee_paise,tax_paise,settlement_id,settled_at,settlement_utr,settlement_status,settlement_net_amount_paise,settlement_fee_paise,settlement_tax_paise,settlement_created_at
"  PAY_9inftjsv1pd069",payment,order_aqacy9fa42px64,pay_9inftjsv1pd069,upi,INR,0,14000,14000,0,0,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,"  675343972208",on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_l0h6sze6sf2xcd,payment,order_81gklhj9dneghi,pay_l0h6sze6sf2xcd,wallet,INR,0,84937,87200,1918,345,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_l30ze79wv4blr7,payment,order_dnvj01n67x0en0,pay_l30ze79wv4blr7,card,INR,0,101186,103632,2073,373,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_lpdwu7bq34f9cf,payment,order_zi4zo7anj8waq0,pay_lpdwu7bq34f9cf,upi,INR,0,155699,155699,0,0,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_m8b4qp5lm4ay12,payment,order_cn3gdq5qvba2k5,pay_m8b4qp5lm4ay12,upi,INR,0,40200,40200,0,0,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_ofbvp7p8w74p9o,payment,order_bqjcnktpxatm4e,"  PAY_ofbvp7p8w74p9o ",netbanking,INR,0,27503,28100,506,91,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_qcr6yppwzsbgde,payment,order_w5yfk8rjw10zg4,pay_qcr6yppwzsbgde,netbanking,INR,0,25350,25900,466,84,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
"pay_r6f6km39wm7e24  ",payment,order_nhs8gbv6cc395g,pay_r6f6km39wm7e24,netbanking,INR,0,35319,36086,650,117,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_xdu4o8rifyychh,payment,order_a2ls38l2mmvsbw,pay_xdu4o8rifyychh,upi,INR,0,32000,32000,0,0,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
rfnd_jwwp57xl73jd45,refund," ORDEr_onohwtn2rdf22w ",pay_u3av7tlpbd94cl,,INR,28544,0,28544,0,0,setl_y4d22bsf3bi6y5,2025-05-29T05:30:00Z,675343972208,on_hold,824594,11593,2086,2025-05-29T05:30:00Z
pay_2kg4q6km5yalws,payment,order_e5m22yggs07rh5,pay_2kg4q6km5yalws,upi,INR,0,353165,353165,0,0,"SETL_e65rp1qdp96g8e ",2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_5ob86twntievqr,payment,order_k8mlgd3wox5pft,pay_5ob86twntievqr,upi,INR,0,50166,50166,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_6i9mkic9reyqh4,payment,order_1k9gp4ywp6bxvy,pay_6i9mkic9reyqh4,wallet,INR,0,154775,158900,3496,629,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_6mst632duj67mn,payment,order_6cs8yjtzwft0mz,pay_6mst632duj67mn,upi,INR,0,24102,24102,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_6v3vt1bt5irgyq,payment,order_ngmvkit63ib2rv,pay_6v3vt1bt5irgyq,upi,INR,0,227200,227200,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_9vmx1tjohq3tof,payment,order_v5ll56a3t8d003,pay_9vmx1tjohq3tof,upi,INR,0,61697,61697,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
" PAY_AKT2QBHKMU6NNV  ",payment,"order_63av5yyl6gob1f ",pay_akt2qbhkmu6nnv,upi,INR,0,59100,59100,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_c6i89z8lloc2o3,payment,order_9xomoptuook2dk,pay_c6i89z8lloc2o3,upi,INR,0,33900,33900,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_cy3stjbht8xcug,payment,order_8kagcmr7pvz7nf,pay_cy3stjbht8xcug,upi,INR,0,188350,188350,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_d423roww6pm2pj,payment,order_ddzqkoamtgv7rp,pay_d423roww6pm2pj,upi,INR,0,785500,785500,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_mnrb4uemnwl2yg,payment,order_opeusro0tvn056," pay_mnrb4uemnwl2yg ",upi,INR,0,69310,69310,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_nenht1fhdozbui,payment,order_6jghu70njrm5mv,pay_nenht1fhdozbui,wallet,INR,0,18311,18800,414,75,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_ogk6ab1fnp3e46,payment,order_bzpsijove70133,pay_ogk6ab1fnp3e46,wallet,INR,0,12529,12800,230,41,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_rminli2bp3xqdu,payment,order_h7hz3swmxujrin," PAY_rminli2bp3xqdu",upi,INR,0,42900,42900,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_ubx5vwyx4wokm9,payment,order_kr7qx2utn1sser,pay_ubx5vwyx4wokm9,upi,INR,0,219000,219000,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,"  658127849066  ",processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_w1kjw191ihqlvk,payment,order_b9x5z4850u76fk,pay_w1kjw191ihqlvk,upi,INR,0,70800,70800,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
pay_wo6k2hj6hzbh3a,payment,"ORDEr_ietkqpqvz884hh  ",pay_wo6k2hj6hzbh3a,card,INR,0,64442,66000,1320,238,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
rfnd_f0q89ro0mq75k8,refund,order_xdy5d09z1yetf0,pay_pr8ljvuwgjjmo9,,INR,56653,0,56653,0,0,setl_e65rp1qdp96g8e,2025-05-30T05:30:00Z,658127849066,processed,2378594,5460,983,2025-05-30T05:30:00Z
" PAY_1g2hnopw1ywpys",payment,order_n6ybny9inhgwm3,pay_1g2hnopw1ywpys,card,INR,0,424411,434669,8693,1565,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
pay_1iegy2945izs3h,payment,order_w5g4h8qpaobnro,pay_1iegy2945izs3h,upi,INR,0,73700,73700,0,0,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
pay_32ygz8v65xszj5,payment,order_t32w7sm1llqomm,pay_32ygz8v65xszj5,upi,INR,0,44400,44400,0,0,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
pay_4nurlyivkuz1yy,payment,order_gtb8g9oin87bzz," PAY_4NURLYIVKUZ1YY  ",card,INR,0,18942,19400,388,70,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
" PAY_4USK83WDEB9K3R ",payment,order_e5q22nj2pyq3o1,pay_4usk83wdeb9k3r,upi,INR,0,62800,62800,0,0,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
pay_e09rc1jz8ynond,payment,order_r5hu8m9zbkw64c,pay_e09rc1jz8ynond,upi,INR,0,303621,303621,0,0,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
pay_ene4owz8vxc3w2,payment,order_x3w7rc79u42p6d,"  pay_ene4owz8vxc3w2",upi,INR,0,11000,11000,0,0,setl_t4nnntp602draz,2025-05-31T05:30:00Z,"  524960285221  ",processed,1583957,14322,2579,2025-05-31T05:30:00Z
"  PAY_iituexttrup6bi ",payment,order_moeaklljygmq3x,pay_iituexttrup6bi,card,INR,0,95392,97698,1954,352,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
"pay_l6liop3x8zfe70 ",payment,"ORDER_PRJCMQD5N74RPQ ",PAY_L6LIOP3X8ZFE70,netbanking,INR,0,161887,165400,2977,536,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
pay_qdvaxc593puf8b,payment,order_usnkhwn1doyd1p,pay_qdvaxc593puf8b,upi,INR,0,81600,81600,0,0,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
pay_qh1amfztfqtg97,payment,order_78uavkkkzlpjm2,pay_qh1amfztfqtg97,netbanking,INR,0,16834,17200,310,56,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
pay_syjvy2sj4ae2np,payment,order_n9u522dbgy5kb3,pay_syjvy2sj4ae2np,upi,INR,0,183939,183939,0,0,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
pay_t6zegh8zk2btux,payment,order_u9qckec2gsg3h9,pay_t6zegh8zk2btux,upi,INR,0,17410,17410,0,0,"SETL_t4nnntp602draz ",2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
" pay_wryf93mhs1qrjr ",payment,order_z1j5qgxsg4de9h,pay_wryf93mhs1qrjr,upi,INR,0,51400,51400,0,0,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
pay_z22hxspqqpllfs,payment,order_nadx085qzfjfbk,pay_z22hxspqqpllfs,upi,INR,0,36621,36621,0,0,setl_t4nnntp602draz,2025-05-31T05:30:00Z,524960285221,processed,1583957,14322,2579,2025-05-31T05:30:00Z
pay_1zoolimcwuurwn,payment,order_wlk73v5y968xjy,pay_1zoolimcwuurwn,upi,INR,0,60400,60400,0,0,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_2nea6mnur8i9tt,payment,order_nos5z2e7d1fis3,pay_2nea6mnur8i9tt,upi,INR,0,1465200,1465200,0,0,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_2rhyccasjnarlt,payment,order_iq96dy1ape4uvi,"PAY_2rhyccasjnarlt ",upi,INR,0,25193,25193,0,0,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_51zd3owciuhhdv,payment,order_tw36oiu1tdsik5,pay_51zd3owciuhhdv,upi,INR,0,40500,40500,0,0,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_6dt82z4nfyx175,payment,order_atk1i8g9l6y76m,pay_6dt82z4nfyx175,upi,INR,0,36199,36199,0,0,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_6noons91qbfd2s,payment,order_2yg67vpjzhgx7n,pay_6noons91qbfd2s,netbanking,INR,0,14877,15200,274,49,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_7n58yg2cttltjo,payment,order_0xa8gcgh84jba9,pay_7n58yg2cttltjo,card,INR,0,174287,178500,3570,643,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_99a9qtveav0l7y,payment," order_slt5kmvbt5wrs4",pay_99a9qtveav0l7y,upi,INR,0,17387,17387,0,0,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_ceyyhmxj84jofn,payment,order_9c6qhk4g3p8sc0,pay_ceyyhmxj84jofn,netbanking,INR,0,12822,13100,236,42,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_fxk9nwh6q9zw0d,payment,order_q4ho62t2zg55rd,pay_fxk9nwh6q9zw0d,upi,INR,0,323800,323800,0,0,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_m6fxsqmkextutt,payment,order_vxydk8qdrod2tx,pay_m6fxsqmkextutt,card,INR,0,9666,9900,198,36,"SETL_9cb5eollynw8si ",2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_mvb2g10h6ijp03,payment,order_7xmxx0lq12p7eb,pay_mvb2g10h6ijp03,upi,INR,0,9900,9900,0,0,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_n4p5q5184zecri,payment,order_qfxfveh5byqwko,pay_n4p5q5184zecri,upi,INR,0,251843,251843,0,0," setl_9cb5eollynw8si ",2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_ntnyj1fu7t2o8t,payment,ORDER_X5OIMD5OQLW39X,pay_ntnyj1fu7t2o8t,card,INR,0,26979,27632,553,100,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_o80890rhug1cxr,payment,order_gzr0v20thrm7lp,pay_o80890rhug1cxr,upi,INR,0,410900,410900,0,0,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
" PAY_X4WJ43LRXUJC8Y  ",payment,order_q5xr6745mxemud,"PAY_x4wj43lrxujc8y ",upi,INR,0,796200,796200,0,0,"setl_9cb5eollynw8si  ",2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
pay_yxz7na1zegxnyo,payment,order_gkl6wbcs8q9w18,pay_yxz7na1zegxnyo,wallet,INR,0,45098,46300,1019,183,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
rfnd_voz147ox2t7tf8,refund,"  ORDEr_iq96dy1ape4uvi ",pay_2rhyccasjnarlt,,INR,25193,0,25193,0,0,setl_9cb5eollynw8si,2025-06-01T05:30:00Z,188369388524,processed,3696058,5850,1053,2025-06-01T05:30:00Z
